id_mpio_postal;zona_postal;codigo_postal;id_mpio
3597;5260;526048;52678
3598;9530;953018;95015
3599;4410;441028;44847
3600;1548;154880;15480
3601;1910;191070;19142
3602;4770;477027;47605
3603;4700;470006;47001
3604;548;54830;5055
3605;7335;733590;73148
3606;2528;252837;25483
3607;1350;135001;13688
3608;2050;205001;20295
3609;8560;856037;85015
3610;7630;763030;76670
3611;528;52830;5858
3612;2532;253210;25328
3613;544;54420;5649
3614;9530;953008;95015
3615;2538;253848;25885
3616;2512;251250;25293
3617;548;54829;5756
3618;1730;173027;17433
3619;5255;525578;52699
3620;1780;178027;17777
3621;9120;912017;91536
3622;4760;476001;47258
3623;8620;862027;86865
3624;1810;181018;18247
3625;514;51457;5501
3626;7630;763007;76113
3627;2508;250808;25183
3628;570;57057;5042
3629;1548;154848;15109
3630;5240;524068;52356
3631;1512;151227;15317
3632;8600;860008;86001
3633;9900;990017;99001
3634;6830;683067;68245
3635;8150;815018;81736
3636;2510;251007;25758
3637;7625;762507;76497
3638;5245;524580;52317
3639;2700;270008;27001
3640;548;54818;5652
3641;1512;151207;15673
3642;1810;181030;18256
3643;1800;180008;18001
3644;5230;523020;52354
3645;2508;250807;25183
3646;1810;181019;18247
3647;510;51077;5656
3648;7615;761510;76054
3649;1526;152610;15090
3650;514;51440;5761
3651;5030;503047;50450
3652;554;55428;5266
3653;2502;250230;25785
3654;7630;763017;76036
3655;1850;185078;18785
3656;1534;153401;15599
3657;578;57867;5837
3658;820;82028;8078
3659;4170;417017;41807
3660;2508;250817;25873
3661;1955;195537;19075
3662;530;53057;5190
3663;1310;131060;13442
3664;6845;684547;68271
3665;1300;130010;13001
3666;1548;154867;15212
3667;564;56437;5792
3668;510;51040;5212
3669;1345;134540;13473
3670;2518;251867;25339
3671;2320;232018;23168
3672;8530;853019;85430
3673;6855;685537;68673
3674;1540;154027;15232
3675;5280;528077;52079
3676;1101;110141;11001
3677;1550;155020;15580
3678;6805;680511;68132
3679;4740;474060;47703
3680;4170;417010;41807
3681;4130;413048;41020
